"ID","CODIGO_CONTA","CODIGO","NOME","PRECO","DATA"
20375,5292,5007,"MIGNON SUINO",18.0,"2016-06-06 12:46:59"
20376,5293,5012,"ESTROGONOFE",20.0,"2016-06-06 13:04:37"
20377,5293,5010,"TILAPIA GRELHADA",26.0,"2016-06-06 13:04:37"
20378,5293,6008,"REFRI LATA",4.0,"2016-06-06 13:04:37"
20385,5295,6045,"JARRA DE SUCO",20.0,"2016-06-06 13:12:34"
20386,5295,5015,"PRATO INFANTIL",14.0,"2016-06-06 13:12:34"
20387,5295,5005,"BIFE DE BOI",22.0,"2016-06-06 13:12:34"
20388,5295,5016,"AD FRITAS",3.0,"2016-06-06 13:12:34"
20389,5295,4005,"PUDIM DE LEITE",10.0,"2016-06-06 13:12:34"
20390,5296,5006,"BIFE DE FRANGO",18.0,"2016-06-06 13:17:19"
20391,5296,6017,"SUCO",5.0,"2016-06-06 13:17:19"
20392,5296,7021,"BOMBOM",1.0,"2016-06-06 13:17:19"
20393,5297,5009,"PEIXE FRITO",22.0,"2016-06-06 13:18:17"
20394,5297,6018,"SUCO ESPECIAL",6.5,"2016-06-06 13:18:17"
20395,5298,5008,"MASSA COM FILE",22.0,"2016-06-06 13:22:52"
20396,5298,6017,"SUCO",5.0,"2016-06-06 13:22:52"
20397,5298,6018,"SUCO ESPECIAL",6.5,"2016-06-06 13:22:52"
20398,5298,5008,"MASSA COM FILE",22.0,"2016-06-06 13:22:52"
20399,5298,7025,"PAÇOCA",0.5,"2016-06-06 13:22:52"
20400,5299,5029,"MARMITEX",14.0,"2016-06-06 13:36:05"
20401,5299,5029,"MARMITEX",14.0,"2016-06-06 13:36:05"
20402,5300,3010,"ELVIS",69.0,"2016-06-06 13:37:34"
20403,5300,6009,"REFRI 600",6.0,"2016-06-06 13:37:34"
20404,5300,6002,"AGUA COM GAS",5.0,"2016-06-06 13:37:34"
20405,5301,6008,"REFRI LATA",4.0,"2016-06-06 13:41:04"
20406,5301,5009,"PEIXE FRITO",22.0,"2016-06-06 13:41:04"
20407,5301,7026,"TALENTO",2.5,"2016-06-06 13:41:04"
20408,5301,7021,"BOMBOM",1.0,"2016-06-06 13:41:04"
20409,5301,7021,"BOMBOM",1.0,"2016-06-06 13:41:04"
20410,5301,7021,"BOMBOM",1.0,"2016-06-06 13:41:04"
20411,5301,7021,"BOMBOM",1.0,"2016-06-06 13:41:04"
20412,5302,6014,"CERVEJA ARTESANAL",20.0,"2016-06-06 13:43:32"
20413,5302,6014,"CERVEJA ARTESANAL",20.0,"2016-06-06 13:43:32"
20414,5303,7006,"TOP SUNDAE",5.0,"2016-06-06 13:44:16"
20415,5304,6017,"SUCO",5.0,"2016-06-06 14:07:08"
20416,5304,5005,"BIFE DE BOI",22.0,"2016-06-06 14:07:08"
20417,5305,7017,"BALA HALLS",2.0,"2016-06-07 08:28:21"
20418,5305,7024,"PALHA ITALIANA",2.5,"2016-06-07 08:28:21"
20419,5305,7024,"PALHA ITALIANA",2.5,"2016-06-07 08:28:21"
20420,5306,5029,"MARMITEX",14.0,"2016-06-07 11:06:01"
20421,5307,6017,"SUCO",5.0,"2016-06-07 11:33:39"
20422,5307,5005,"BIFE DE BOI",22.0,"2016-06-07 11:33:39"
20423,5308,5029,"MARMITEX",14.0,"2016-06-07 11:59:13"
20424,5308,5029,"MARMITEX",14.0,"2016-06-07 11:59:13"
20425,5309,6008,"REFRI LATA",4.0,"2016-06-07 12:12:19"
20426,5309,5001,"FILE A CAVALO - BOI",26.0,"2016-06-07 12:12:19"
20427,5310,5012,"ESTROGONOFE",20.0,"2016-06-07 12:20:02"
20428,5310,7017,"BALA HALLS",2.0,"2016-06-07 12:20:02"
20429,5310,5015,"PRATO INFANTIL",14.0,"2016-06-07 12:20:02"
20430,5310,6017,"SUCO",5.0,"2016-06-07 12:20:02"
20431,5311,6009,"REFRI 600",6.0,"2016-06-07 12:36:02"
20432,5311,6009,"REFRI 600",6.0,"2016-06-07 12:36:02"
20433,5311,5001,"FILE A CAVALO - BOI",26.0,"2016-06-07 12:36:02"
20434,5311,5001,"FILE A CAVALO - BOI",26.0,"2016-06-07 12:36:02"
20435,5312,7005,"PICOLE FRUTOS",3.0,"2016-06-07 12:38:19"
20436,5312,5005,"BIFE DE BOI",22.0,"2016-06-07 12:38:19"
20437,5313,5011,"FRANGO AMILANESA",20.0,"2016-06-07 12:43:25"
20438,5313,5011,"FRANGO AMILANESA",20.0,"2016-06-07 12:43:25"
20439,5313,6009,"REFRI 600",6.0,"2016-06-07 12:43:25"
20440,5314,6017,"SUCO",5.0,"2016-06-07 12:44:31"
20441,5314,7024,"PALHA ITALIANA",2.5,"2016-06-07 12:44:31"
20442,5315,7024,"PALHA ITALIANA",2.5,"2016-06-07 12:45:24"
20443,5315,7024,"PALHA ITALIANA",2.5,"2016-06-07 12:45:24"
20444,5316,5008,"MASSA COM FILE",22.0,"2016-06-07 12:47:49"
20445,5316,6017,"SUCO",5.0,"2016-06-07 12:47:49"
20446,5317,5009,"PEIXE FRITO",22.0,"2016-06-07 12:49:06"
20447,5317,6017,"SUCO",5.0,"2016-06-07 12:49:06"
20448,5317,7016,"TRIDENT COMUM",2.0,"2016-06-07 12:49:06"
20449,5318,7016,"TRIDENT COMUM",2.0,"2016-06-07 12:49:18"
20450,5319,5013,"BISTECA",18.0,"2016-06-07 12:50:17"
20451,5319,7024,"PALHA ITALIANA",2.5,"2016-06-07 12:50:17"
20452,5319,7016,"TRIDENT COMUM",2.0,"2016-06-07 12:50:17"
20453,5319,7024,"PALHA ITALIANA",2.5,"2016-06-07 12:50:17"
20454,5320,6031,"BATIDINHA",4.0,"2016-06-07 12:54:28"
20455,5320,5029,"MARMITEX",14.0,"2016-06-07 12:54:28"
20456,5321,5029,"MARMITEX",14.0,"2016-06-07 13:15:41"
20457,5322,7036,"BUBBALOO",0.5,"2016-06-07 13:16:39"
20458,5322,7036,"BUBBALOO",0.5,"2016-06-07 13:16:39"
20459,5323,6017,"SUCO",5.0,"2016-06-07 13:18:54"
20460,5323,6017,"SUCO",5.0,"2016-06-07 13:18:54"
20461,5323,6002,"AGUA COM GAS",5.0,"2016-06-07 13:18:54"
20462,5323,5005,"BIFE DE BOI",22.0,"2016-06-07 13:18:54"
20463,5323,5005,"BIFE DE BOI",22.0,"2016-06-07 13:18:54"
20464,5323,5010,"TILAPIA GRELHADA",26.0,"2016-06-07 13:18:54"
20465,5323,4003,"FLOR DE MARACUJA",10.0,"2016-06-07 13:18:54"
20466,5323,4001,"MANJAR",10.0,"2016-06-07 13:18:54"
20467,5323,4001,"MANJAR",10.0,"2016-06-07 13:18:54"
20468,5324,5001,"FILE A CAVALO - BOI",26.0,"2016-06-07 13:21:21"
20469,5324,6017,"SUCO",5.0,"2016-06-07 13:21:21"
20470,5325,6017,"SUCO",5.0,"2016-06-07 13:27:49"
20471,5325,5010,"TILAPIA GRELHADA",26.0,"2016-06-07 13:27:49"
20472,5325,4004,"CLASSICA",10.0,"2016-06-07 13:27:49"
20473,5326,6021,"CACHAÇA DO BARIL",4.0,"2016-06-07 13:40:30"
20474,5326,6021,"CACHAÇA DO BARIL",4.0,"2016-06-07 13:40:30"
20475,5326,6044,"CERVEJA HEINEKEN 600",12.0,"2016-06-07 13:40:30"
20476,5326,7031,"CACHAÇA TIA VELHA",25.0,"2016-06-07 13:40:30"
20477,5326,5009,"PEIXE FRITO",22.0,"2016-06-07 13:40:30"
20478,5327,6014,"CERVEJA ARTESANAL",20.0,"2016-06-07 14:03:12"
20479,5327,6008,"REFRI LATA",4.0,"2016-06-07 14:03:12"
20480,5327,6008,"REFRI LATA",4.0,"2016-06-07 14:03:12"
20481,5327,6008,"REFRI LATA",4.0,"2016-06-07 14:03:12"
20482,5327,6002,"AGUA COM GAS",5.0,"2016-06-07 14:03:12"
20483,5327,6005,"CAFE DA ROÇA",2.0,"2016-06-07 14:03:12"
20484,5327,6005,"CAFE DA ROÇA",2.0,"2016-06-07 14:03:12"
20485,5327,6005,"CAFE DA ROÇA",2.0,"2016-06-07 14:03:12"
20486,5327,6005,"CAFE DA ROÇA",2.0,"2016-06-07 14:03:12"
20487,5327,3011,"FEIJOADA COMPLETA",89.0,"2016-06-07 14:03:12"
20488,5327,3009,"FRANGO COM POLENTA",69.0,"2016-06-07 14:03:12"
20489,5327,5020,"AD OVO",3.0,"2016-06-07 14:03:12"
20490,5327,5020,"AD OVO",3.0,"2016-06-07 14:03:12"
20491,5327,5020,"AD OVO",3.0,"2016-06-07 14:03:12"
20492,5327,7018,"DIAMANTE NEGRO",2.0,"2016-06-07 14:03:12"
20493,5328,7024,"PALHA ITALIANA",2.5,"2016-06-08 10:10:03"
20494,5328,7024,"PALHA ITALIANA",2.5,"2016-06-08 10:10:03"
20495,5328,7024,"PALHA ITALIANA",2.5,"2016-06-08 10:10:03"
20496,5328,7017,"BALA HALLS",2.0,"2016-06-08 10:10:03"
20497,5329,5029,"MARMITEX",14.0,"2016-06-08 11:26:15"
20498,5330,7025,"PAÇOCA",0.5,"2016-06-08 11:54:15"
20499,5331,6017,"SUCO",5.0,"2016-06-08 12:07:29"
20500,5331,6008,"REFRI LATA",4.0,"2016-06-08 12:07:29"
20501,5331,5012,"ESTROGONOFE",20.0,"2016-06-08 12:07:29"
20502,5331,5012,"ESTROGONOFE",20.0,"2016-06-08 12:07:29"
20503,5332,6008,"REFRI LATA",4.0,"2016-06-08 12:38:23"
20504,5332,6005,"CAFE DA ROÇA",2.0,"2016-06-08 12:38:23"
20505,5332,6005,"CAFE DA ROÇA",2.0,"2016-06-08 12:38:23"
20506,5332,5008,"MASSA COM FILE",22.0,"2016-06-08 12:38:23"
20507,5332,5008,"MASSA COM FILE",22.0,"2016-06-08 12:38:23"
20508,5333,5010,"TILAPIA GRELHADA",26.0,"2016-06-08 12:45:32"
20509,5333,7024,"PALHA ITALIANA",2.5,"2016-06-08 12:45:32"
20510,5333,7024,"PALHA ITALIANA",2.5,"2016-06-08 12:45:32"
20511,5333,5010,"TILAPIA GRELHADA",26.0,"2016-06-08 12:45:32"
20512,5333,6017,"SUCO",5.0,"2016-06-08 12:45:32"
20513,5333,7024,"PALHA ITALIANA",2.5,"2016-06-08 12:45:32"
20514,5333,7024,"PALHA ITALIANA",2.5,"2016-06-08 12:45:32"
20515,5334,5013,"BISTECA",18.0,"2016-06-08 12:57:55"
20516,5334,5013,"BISTECA",18.0,"2016-06-08 12:57:55"
20517,5334,7038,"PICOLE TORTA DE LIMAO",3.5,"2016-06-08 12:57:55"
20518,5334,7038,"PICOLE TORTA DE LIMAO",3.5,"2016-06-08 12:57:55"
20519,5335,6017,"SUCO",5.0,"2016-06-08 13:01:06"
20520,5335,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 13:01:06"
20521,5336,5011,"FRANGO AMILANESA",20.0,"2016-06-08 13:03:38"
20522,5336,7014,"TRIDENTE GRANDE",3.5,"2016-06-08 13:03:38"
20523,5337,5008,"MASSA COM FILE",22.0,"2016-06-08 13:07:00"
20524,5337,6008,"REFRI LATA",4.0,"2016-06-08 13:07:00"
20525,5338,7021,"BOMBOM",1.0,"2016-06-08 13:07:38"
20526,5338,7017,"BALA HALLS",2.0,"2016-06-08 13:07:38"
20527,5339,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 13:29:01"
20528,5339,6017,"SUCO",5.0,"2016-06-08 13:29:01"
20529,5340,5011,"FRANGO AMILANESA",20.0,"2016-06-08 13:31:02"
20530,5340,5013,"BISTECA",18.0,"2016-06-08 13:31:02"
20531,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20532,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20533,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20534,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20535,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20536,5340,7023,"CHICLETE",0.3,"2016-06-08 13:31:02"
20537,5341,5008,"MASSA COM FILE",22.0,"2016-06-08 13:32:02"
20538,5341,6009,"REFRI 600",6.0,"2016-06-08 13:32:02"
20539,5341,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 13:32:02"
20540,5342,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 13:33:12"
20541,5342,6009,"REFRI 600",6.0,"2016-06-08 13:33:12"
20542,5342,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 13:33:12"
20543,5343,7021,"BOMBOM",1.0,"2016-06-08 13:34:24"
20544,5343,7021,"BOMBOM",1.0,"2016-06-08 13:34:24"
20545,5343,7021,"BOMBOM",1.0,"2016-06-08 13:34:24"
20546,5343,7021,"BOMBOM",1.0,"2016-06-08 13:34:24"
20547,5343,5008,"MASSA COM FILE",22.0,"2016-06-08 13:34:24"
20548,5343,5005,"BIFE DE BOI",22.0,"2016-06-08 13:34:24"
20549,5343,6018,"SUCO ESPECIAL",6.5,"2016-06-08 13:34:24"
20550,5344,6017,"SUCO",5.0,"2016-06-08 13:35:12"
20551,5344,5006,"BIFE DE FRANGO",18.0,"2016-06-08 13:35:12"
20552,5344,7023,"CHICLETE",0.3,"2016-06-08 13:35:12"
20553,5345,5008,"MASSA COM FILE",22.0,"2016-06-08 13:36:53"
20554,5345,6017,"SUCO",5.0,"2016-06-08 13:36:53"
20555,5345,7023,"CHICLETE",0.3,"2016-06-08 13:36:53"
20556,5346,5010,"TILAPIA GRELHADA",26.0,"2016-06-08 13:37:55"
20557,5346,5005,"BIFE DE BOI",22.0,"2016-06-08 13:37:55"
20558,5346,6005,"CAFE DA ROÇA",2.0,"2016-06-08 13:37:55"
20559,5347,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 13:43:02"
20560,5348,5029,"MARMITEX",14.0,"2016-06-08 13:44:02"
20561,5349,6029,"TAÇA DE VINHO CHILENO",12.0,"2016-06-08 13:57:05"
20562,5349,6017,"SUCO",5.0,"2016-06-08 13:57:05"
20563,5349,5013,"BISTECA",18.0,"2016-06-08 13:57:05"
20564,5349,5013,"BISTECA",18.0,"2016-06-08 13:57:05"
20565,5349,5015,"PRATO INFANTIL",14.0,"2016-06-08 13:57:05"
20566,5349,4005,"PUDIM DE LEITE",10.0,"2016-06-08 13:57:05"
20567,5350,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 14:19:23"
20568,5350,6017,"SUCO",5.0,"2016-06-08 14:19:23"
20569,5350,4004,"CLASSICA",10.0,"2016-06-08 14:19:23"
20570,5350,7015,"TRIDENT SENSATIONS",2.5,"2016-06-08 14:19:23"
20571,5351,6016,"CERVEJA SEM ALCOOL",5.0,"2016-06-08 14:20:11"
20572,5351,5008,"MASSA COM FILE",22.0,"2016-06-08 14:20:11"
20573,5351,5001,"FILE A CAVALO - BOI",26.0,"2016-06-08 14:20:11"
20574,5352,7016,"TRIDENT COMUM",2.0,"2016-06-08 14:22:04"
20575,5352,7021,"BOMBOM",1.0,"2016-06-08 14:22:04"
20576,5353,5006,"BIFE DE FRANGO",18.0,"2016-06-08 14:47:53"
20577,5353,5006,"BIFE DE FRANGO",18.0,"2016-06-08 14:47:53"
20578,5353,7016,"TRIDENT COMUM",2.0,"2016-06-08 14:47:53"
20579,5353,7016,"TRIDENT COMUM",2.0,"2016-06-08 14:47:53"
20580,5354,6008,"REFRI LATA",4.0,"2016-06-08 14:58:13"
20581,5354,6008,"REFRI LATA",4.0,"2016-06-08 14:58:13"
20582,5354,6008,"REFRI LATA",4.0,"2016-06-08 14:58:13"
20583,5354,7040,"15% PEITO DE PERU",6.8,"2016-06-08 14:58:13"
20584,5354,7039,"15% PUDIM",8.5,"2016-06-08 14:58:13"
20585,5354,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 14:58:13"
20586,5354,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 14:58:13"
20587,5354,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 14:58:13"
20588,5354,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 14:58:13"
20589,5354,7022,"BOMBOM CASEIRO",1.5,"2016-06-08 14:58:13"
20590,5354,7021,"BOMBOM",1.0,"2016-06-08 14:58:13"
20591,5354,7026,"TALENTO",2.5,"2016-06-08 14:58:13"
20592,5354,7026,"TALENTO",2.5,"2016-06-08 14:58:13"
20593,5354,7036,"BUBBALOO",0.5,"2016-06-08 14:58:13"
20594,5354,7006,"TOP SUNDAE",5.0,"2016-06-08 14:58:13"
20595,5354,7006,"TOP SUNDAE",5.0,"2016-06-08 14:58:13"
20596,5354,7006,"TOP SUNDAE",5.0,"2016-06-08 14:58:13"
20597,5355,7016,"TRIDENT COMUM",2.0,"2016-06-08 15:04:11"
20598,5355,7021,"BOMBOM",1.0,"2016-06-08 15:04:11"
20599,5355,6009,"REFRI 600",6.0,"2016-06-08 15:04:11"
20600,5355,6005,"CAFE DA ROÇA",2.0,"2016-06-08 15:04:11"
20601,5355,6005,"CAFE DA ROÇA",2.0,"2016-06-08 15:04:11"
20602,5355,5014,"MIGNON SUINO C/COUVE",18.0,"2016-06-08 15:04:11"
20603,5355,5014,"MIGNON SUINO C/COUVE",18.0,"2016-06-08 15:04:11"
20604,5356,6007,"CAPPUCCINO",5.0,"2016-06-09 08:33:38"
20605,5356,6043,"CAFE COM LEITE",4.0,"2016-06-09 08:33:38"
20606,5356,1005,"PAO COM OVO E QUEIJO",6.0,"2016-06-09 08:33:38"
20607,5356,1007,"SANDUICHE PEITO DE PERU",8.0,"2016-06-09 08:33:38"
20608,5356,7017,"BALA HALLS",2.0,"2016-06-09 08:33:38"
20609,5356,7017,"BALA HALLS",2.0,"2016-06-09 08:33:38"
20610,5357,5009,"PEIXE FRITO",22.0,"2016-06-09 11:51:18"
20611,5357,6001,"AGUA SEM GAS",3.0,"2016-06-09 11:51:18"
20612,5358,6017,"SUCO",5.0,"2016-06-09 12:14:35"
20613,5358,6017,"SUCO",5.0,"2016-06-09 12:14:35"
20614,5358,5010,"TILAPIA GRELHADA",26.0,"2016-06-09 12:14:35"
20615,5358,5010,"TILAPIA GRELHADA",26.0,"2016-06-09 12:14:35"
20616,5359,5012,"ESTROGONOFE",20.0,"2016-06-09 12:22:42"
20617,5360,6018,"SUCO ESPECIAL",6.5,"2016-06-09 12:26:53"
20618,5360,6018,"SUCO ESPECIAL",6.5,"2016-06-09 12:26:53"
20619,5360,5005,"BIFE DE BOI",22.0,"2016-06-09 12:26:53"
20620,5360,5008,"MASSA COM FILE",22.0,"2016-06-09 12:26:53"
20621,5361,5029,"MARMITEX",14.0,"2016-06-09 12:29:23"
20622,5361,5029,"MARMITEX",14.0,"2016-06-09 12:29:23"
20623,5362,7037,"EMBALAGEM",2.0,"2016-06-09 12:51:36"
20624,5362,6008,"REFRI LATA",4.0,"2016-06-09 12:51:36"
20625,5362,5013,"BISTECA",18.0,"2016-06-09 12:51:36"
20626,5362,5008,"MASSA COM FILE",22.0,"2016-06-09 12:51:36"
20627,5363,5029,"MARMITEX",14.0,"2016-06-09 13:00:53"
20628,5364,5028,"MARMITEX AGENTES",10.0,"2016-06-09 13:02:21"
20629,5365,5008,"MASSA COM FILE",22.0,"2016-06-09 13:04:51"
20630,5365,6005,"CAFE DA ROÇA",2.0,"2016-06-09 13:04:51"
20631,5366,5001,"FILE A CAVALO - BOI",26.0,"2016-06-09 13:06:00"
20632,5366,5008,"MASSA COM FILE",22.0,"2016-06-09 13:06:00"
20633,5366,6009,"REFRI 600",6.0,"2016-06-09 13:06:00"
20634,5367,5029,"MARMITEX",14.0,"2016-06-10 11:28:28"
20635,5367,5029,"MARMITEX",14.0,"2016-06-10 11:28:28"
20636,5368,6020,"SUCO DE UVA TAÇA",5.0,"2016-06-10 11:47:58"
20637,5368,6045,"JARRA DE SUCO",20.0,"2016-06-10 11:47:58"
20638,5368,6005,"CAFE DA ROÇA",2.0,"2016-06-10 11:47:58"
20639,5368,6005,"CAFE DA ROÇA",2.0,"2016-06-10 11:47:58"
20640,5368,5009,"PEIXE FRITO",22.0,"2016-06-10 11:47:58"
20641,5368,5009,"PEIXE FRITO",22.0,"2016-06-10 11:47:58"
20642,5368,5009,"PEIXE FRITO",22.0,"2016-06-10 11:47:58"
20643,5368,5012,"ESTROGONOFE",20.0,"2016-06-10 11:47:58"
20644,5369,7005,"PICOLE FRUTOS",3.0,"2016-06-10 12:16:12"
20645,5369,7005,"PICOLE FRUTOS",3.0,"2016-06-10 12:16:12"
20646,5370,5012,"ESTROGONOFE",20.0,"2016-06-10 12:24:10"
20647,5370,5016,"AD FRITAS",3.0,"2016-06-10 12:24:10"
20648,5370,6017,"SUCO",5.0,"2016-06-10 12:24:10"
20649,5371,6017,"SUCO",5.0,"2016-06-10 12:46:35"
20650,5371,6017,"SUCO",5.0,"2016-06-10 12:46:35"
20651,5371,5006,"BIFE DE FRANGO",18.0,"2016-06-10 12:46:35"
20652,5371,5006,"BIFE DE FRANGO",18.0,"2016-06-10 12:46:35"
20653,5372,5005,"BIFE DE BOI",22.0,"2016-06-10 12:49:14"
20654,5372,5005,"BIFE DE BOI",22.0,"2016-06-10 12:49:14"
20655,5372,5026,"AD COUVE",2.0,"2016-06-10 12:49:14"
20656,5372,5016,"AD FRITAS",3.0,"2016-06-10 12:49:14"
20657,5372,7005,"PICOLE FRUTOS",3.0,"2016-06-10 12:49:14"
20658,5372,7005,"PICOLE FRUTOS",3.0,"2016-06-10 12:49:14"
20659,5372,6017,"SUCO",5.0,"2016-06-10 12:49:14"
20660,5372,6017,"SUCO",5.0,"2016-06-10 12:49:14"
20661,5373,5015,"PRATO INFANTIL",14.0,"2016-06-10 12:54:06"
20662,5374,5005,"BIFE DE BOI",22.0,"2016-06-10 13:02:24"
20663,5375,5005,"BIFE DE BOI",22.0,"2016-06-10 13:16:55"
20664,5375,5020,"AD OVO",3.0,"2016-06-10 13:16:55"
20665,5375,5005,"BIFE DE BOI",22.0,"2016-06-10 13:16:55"
20666,5375,6009,"REFRI 600",6.0,"2016-06-10 13:16:55"
20667,5376,5029,"MARMITEX",14.0,"2016-06-10 13:24:19"
20668,5377,5007,"MIGNON SUINO",18.0,"2016-06-10 13:25:51"
20669,5377,6017,"SUCO",5.0,"2016-06-10 13:25:51"
20670,5378,6008,"REFRI LATA",4.0,"2016-06-10 13:31:15"
20671,5378,5005,"BIFE DE BOI",22.0,"2016-06-10 13:31:15"
20672,5379,6008,"REFRI LATA",4.0,"2016-06-10 13:33:03"
20673,5379,5005,"BIFE DE BOI",22.0,"2016-06-10 13:33:03"
20674,5379,7006,"TOP SUNDAE",5.0,"2016-06-10 13:33:03"
20675,5380,7017,"BALA HALLS",2.0,"2016-06-10 13:34:17"
20676,5381,6008,"REFRI LATA",4.0,"2016-06-10 13:35:22"
20677,5381,6017,"SUCO",5.0,"2016-06-10 13:35:22"
20678,5381,6008,"REFRI LATA",4.0,"2016-06-10 13:35:22"
20679,5381,5013,"BISTECA",18.0,"2016-06-10 13:35:22"
20680,5381,5011,"FRANGO AMILANESA",20.0,"2016-06-10 13:35:22"
20681,5382,6008,"REFRI LATA",4.0,"2016-06-10 13:45:03"
20682,5382,5009,"PEIXE FRITO",22.0,"2016-06-10 13:45:03"
20683,5382,5009,"PEIXE FRITO",22.0,"2016-06-10 13:45:03"
20684,5383,7025,"PAÇOCA",0.5,"2016-06-10 13:59:36"
20685,5383,7025,"PAÇOCA",0.5,"2016-06-10 13:59:36"
20686,5383,6008,"REFRI LATA",4.0,"2016-06-10 13:59:36"
20687,5383,5029,"MARMITEX",14.0,"2016-06-10 13:59:36"
20688,5383,7018,"DIAMANTE NEGRO",2.0,"2016-06-10 13:59:36"
20689,5384,5029,"MARMITEX",14.0,"2016-06-10 14:07:19"
20690,5384,5029,"MARMITEX",14.0,"2016-06-10 14:07:19"
20691,5384,6017,"SUCO",5.0,"2016-06-10 14:07:19"
20692,5384,6017,"SUCO",5.0,"2016-06-10 14:07:19"
20693,5385,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 21:00:27"
20694,5385,6017,"SUCO",5.0,"2016-06-10 21:00:27"
20695,5385,6017,"SUCO",5.0,"2016-06-10 21:00:27"
20696,5385,2004,"FILE COM FRITAS",32.0,"2016-06-10 21:00:27"
20697,5385,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 21:00:27"
20698,5386,2012,"ESPETINHO",12.0,"2016-06-10 21:16:53"
20699,5386,2012,"ESPETINHO",12.0,"2016-06-10 21:16:53"
20700,5387,7018,"DIAMANTE NEGRO",2.0,"2016-06-10 21:31:30"
20701,5388,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 22:15:23"
20702,5388,6001,"AGUA SEM GAS",3.0,"2016-06-10 22:15:23"
20703,5388,6001,"AGUA SEM GAS",3.0,"2016-06-10 22:15:23"
20704,5388,6017,"SUCO",5.0,"2016-06-10 22:15:23"
20705,5388,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 22:15:23"
20706,5388,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 22:15:23"
20707,5388,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 22:15:23"
20708,5388,2012,"ESPETINHO",12.0,"2016-06-10 22:15:23"
20709,5388,7022,"BOMBOM CASEIRO",1.5,"2016-06-10 22:15:23"
20710,5389,6001,"AGUA SEM GAS",3.0,"2016-06-10 22:19:51"
20711,5389,6028,"TAÇA DE VINHO SUAVE",6.0,"2016-06-10 22:19:51"
20712,5389,2012,"ESPETINHO",12.0,"2016-06-10 22:19:51"
20713,5389,2012,"ESPETINHO",12.0,"2016-06-10 22:19:51"
20714,5389,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 22:19:51"
20715,5390,6017,"SUCO",5.0,"2016-06-10 22:26:32"
20716,5390,6017,"SUCO",5.0,"2016-06-10 22:26:32"
20717,5390,6017,"SUCO",5.0,"2016-06-10 22:26:32"
20718,5390,6017,"SUCO",5.0,"2016-06-10 22:26:32"
20719,5390,2004,"FILE COM FRITAS",32.0,"2016-06-10 22:26:32"
20723,5392,6044,"CERVEJA HEINEKEN 600",12.0,"2016-06-10 23:20:50"
20724,5392,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:20:50"
20725,5392,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:20:50"
20726,5392,6017,"SUCO",5.0,"2016-06-10 23:20:50"
20727,5392,6017,"SUCO",5.0,"2016-06-10 23:20:50"
20728,5392,6008,"REFRI LATA",4.0,"2016-06-10 23:20:50"
20729,5392,6008,"REFRI LATA",4.0,"2016-06-10 23:20:50"
20730,5392,2012,"ESPETINHO",12.0,"2016-06-10 23:20:50"
20731,5392,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 23:20:50"
20732,5393,6044,"CERVEJA HEINEKEN 600",12.0,"2016-06-10 23:30:49"
20733,5393,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:30:49"
20734,5393,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:30:49"
20735,5393,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:30:49"
20736,5393,6014,"CERVEJA ARTESANAL",20.0,"2016-06-10 23:30:49"
20737,5393,6002,"AGUA COM GAS",5.0,"2016-06-10 23:30:49"
20738,5393,6001,"AGUA SEM GAS",3.0,"2016-06-10 23:30:49"
20739,5393,6028,"TAÇA DE VINHO SUAVE",6.0,"2016-06-10 23:30:49"
20740,5393,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 23:30:49"
20741,5393,2013,"CALDINHO DA ROÇA  OU DE FEIJAO",16.0,"2016-06-10 23:30:49"
